mgi_symbol	gene_id	gene_name
Syt6	ENSMUSG00000027849	SYT6
Syt7	ENSMUSG00000024743	SYT7
Syt8	ENSMUSG00000031098	SYT8
Syt9	ENSMUSG00000062542	SYT9
Sytl1	ENSMUSG00000028860	SYTL1
Sytl2	ENSMUSG00000030616	SYTL2
Sytl3	ENSMUSG00000041831	SYTL3
Sytl4	ENSMUSG00000031255	SYTL4
Sytl5	ENSMUSG00000054453	SYTL5
Syvn1	ENSMUSG00000024807	SYVN1
Szrd1	ENSMUSG00000040842	SZRD1
Szt2	ENSMUSG00000033253	SZT2
T	ENSMUSG00000062327	TBXT
Taar1	ENSMUSG00000056379	TAAR1
Taar2	ENSMUSG00000059763	TAAR2
Taar5	ENSMUSG00000069706	TAAR5
Taar8a	ENSMUSG00000096442	TAAR8
Taar8b	ENSMUSG00000100186	TAAR8
Taar8c	ENSMUSG00000100004	TAAR8
Taar9	ENSMUSG00000037424	TAAR9
Tab1	ENSMUSG00000022414	TAB1
Tab2	ENSMUSG00000015755	TAB2
Tab3	ENSMUSG00000035476	TAB3
Tac1	ENSMUSG00000061762	TAC1
Tac2	ENSMUSG00000025400	TAC3
Tac4	ENSMUSG00000020872	TAC4
Tacc1	ENSMUSG00000065954	TACC1
Tacc2	ENSMUSG00000030852	TACC2
Tacc3	ENSMUSG00000037313	TACC3
Taco1	ENSMUSG00000001983	TACO1
Tacr1	ENSMUSG00000030043	TACR1
Tacr2	ENSMUSG00000020081	TACR2
Tacr3	ENSMUSG00000028172	TACR3
Tacstd2	ENSMUSG00000051397	TACSTD2
Tada1	ENSMUSG00000026563	TADA1
Tada2a	ENSMUSG00000018651	TADA2A
Tada2b	ENSMUSG00000029196	TADA2B
Tada3	ENSMUSG00000048930	TADA3
Taf1	ENSMUSG00000031314	TAF1L
Taf1	ENSMUSG00000031314	TAF1
Taf10	ENSMUSG00000043866	TAF10
Taf11	ENSMUSG00000024218	TAF11
Taf12	ENSMUSG00000028899	TAF12
Taf13	ENSMUSG00000048100	TAF13
Taf15	ENSMUSG00000020680	TAF15
Taf1a	ENSMUSG00000072258	TAF1A
Taf1b	ENSMUSG00000059669	TAF1B
Taf1c	ENSMUSG00000031832	TAF1C
Taf1d	ENSMUSG00000031939	TAF1D
Taf2	ENSMUSG00000037343	TAF2
Taf3	ENSMUSG00000025782	TAF3
Taf4	ENSMUSG00000039117	TAF4
Taf4b	ENSMUSG00000054321	TAF4B
Taf5	ENSMUSG00000025049	TAF5
Taf5l	ENSMUSG00000038697	TAF5L
Taf6	ENSMUSG00000036980	TAF6
Taf6l	ENSMUSG00000003680	TAF6L
Taf7	ENSMUSG00000051316	TAF7
Taf7l	ENSMUSG00000009596	TAF7L
Taf7l2	ENSMUSG00000074734	TAF7L
Taf8	ENSMUSG00000023980	TAF8
Taf9	ENSMUSG00000052293	TAF9
Taf9b	ENSMUSG00000047242	TAF9B
Tafa1	ENSMUSG00000059187	TAFA1
Tafa2	ENSMUSG00000044071	TAFA2
Tafa3	ENSMUSG00000055865	TAFA3
Tafa4	ENSMUSG00000046500	TAFA4
Tafa5	ENSMUSG00000054863	TAFA5
Tagap	ENSMUSG00000033450	TAGAP
Tagap1	ENSMUSG00000052031	TAGAP
Tagln	ENSMUSG00000032085	TAGLN
Tagln2	ENSMUSG00000026547	TAGLN2
Tagln3	ENSMUSG00000022658	TAGLN3
Tal1	ENSMUSG00000028717	TAL1
Tal2	ENSMUSG00000028417	TAL2
Taldo1	ENSMUSG00000025503	TALDO1
Tamalin	ENSMUSG00000000531	TAMALIN
Tamm41	ENSMUSG00000030316	TAMM41
Tanc1	ENSMUSG00000035168	TANC1
Tanc2	ENSMUSG00000053580	TANC2
Tango2	ENSMUSG00000013539	TANGO2
Tango6	ENSMUSG00000041949	TANGO6
Tank	ENSMUSG00000064289	TANK
Taok1	ENSMUSG00000017291	TAOK1
Taok2	ENSMUSG00000059981	TAOK2
Taok3	ENSMUSG00000061288	TAOK3
Tap1	ENSMUSG00000037321	TAP1
Tap2	ENSMUSG00000024339	TAP2
Tapbp	ENSMUSG00000024308	TAPBP
Tapbpl	ENSMUSG00000038213	TAPBPL
Tapt1	ENSMUSG00000046985	TAPT1
Tarbp1	ENSMUSG00000090290	TARBP1
Tarbp2	ENSMUSG00000023051	TARBP2
Tardbp	ENSMUSG00000041459	TARDBP
Tarm1	ENSMUSG00000053338	TARM1
Tars	ENSMUSG00000022241	TARS1
Tars2	ENSMUSG00000028107	TARS2
Tarsl2	ENSMUSG00000030515	TARS3
Tas1r1	ENSMUSG00000028950	TAS1R1
Tas1r2	ENSMUSG00000028738	TAS1R2
Tas1r3	ENSMUSG00000029072	TAS1R3
Tas2r102	ENSMUSG00000056901	TAS2R13
Tas2r103	ENSMUSG00000030196	TAS2R14
Tas2r104	ENSMUSG00000061977	TAS2R10
Tas2r105	ENSMUSG00000051153	TAS2R10
Tas2r106	ENSMUSG00000057754	TAS2R10
Tas2r107	ENSMUSG00000053389	TAS2R10
Tas2r108	ENSMUSG00000037140	TAS2R4
Tas2r109	ENSMUSG00000062528	TAS2R14
Tas2r110	ENSMUSG00000062952	TAS2R14
Tas2r113	ENSMUSG00000056926	TAS2R14
Tas2r114	ENSMUSG00000063478	TAS2R10
Tas2r115	ENSMUSG00000071149	TAS2R14
Tas2r116	ENSMUSG00000030194	TAS2R14
Tas2r117	ENSMUSG00000058349	TAS2R14
Tas2r118	ENSMUSG00000043865	TAS2R16
Tas2r119	ENSMUSG00000045267	TAS2R1
Tas2r120	ENSMUSG00000059382	TAS2R31
Tas2r120	ENSMUSG00000059382	TAS2R20
Tas2r120	ENSMUSG00000059382	TAS2R19
Tas2r120	ENSMUSG00000059382	TAS2R43
Tas2r120	ENSMUSG00000059382	TAS2R50
Tas2r120	ENSMUSG00000059382	TAS2R30
Tas2r120	ENSMUSG00000059382	TAS2R46
Tas2r121	ENSMUSG00000071150	TAS2R13
Tas2r123	ENSMUSG00000057381	TAS2R14
Tas2r124	ENSMUSG00000060412	TAS2R13
Tas2r125	ENSMUSG00000059410	TAS2R14
Tas2r126	ENSMUSG00000048284	TAS2R41
Tas2r129	ENSMUSG00000063762	TAS2R14
Tas2r130	ENSMUSG00000054497	TAS2R7
Tas2r131	ENSMUSG00000057699	TAS2R42
Tas2r135	ENSMUSG00000056203	TAS2R60
Tas2r136	ENSMUSG00000053217	TAS2R19
Tas2r136	ENSMUSG00000053217	TAS2R46
Tas2r136	ENSMUSG00000053217	TAS2R43
Tas2r136	ENSMUSG00000053217	TAS2R30
Tas2r136	ENSMUSG00000053217	TAS2R50
Tas2r136	ENSMUSG00000053217	TAS2R31
Tas2r136	ENSMUSG00000053217	TAS2R20
Tas2r137	ENSMUSG00000052850	TAS2R3
Tas2r138	ENSMUSG00000058250	TAS2R38
Tas2r139	ENSMUSG00000047102	TAS2R39
Tas2r140	ENSMUSG00000071147	TAS2R14
Tas2r144	ENSMUSG00000051917	TAS2R40
Tasl	ENSMUSG00000025058	TASL
Tasor	ENSMUSG00000040651	TASOR
Tasor2	ENSMUSG00000033799	TASOR2
Tasp1	ENSMUSG00000039033	TASP1
Tat	ENSMUSG00000001670	TAT
Tatdn1	ENSMUSG00000050891	TATDN1
Tatdn2	ENSMUSG00000056952	TATDN2
Tatdn3	ENSMUSG00000026632	TATDN3
Tax1bp1	ENSMUSG00000004535	TAX1BP1
Tax1bp3	ENSMUSG00000040158	TAX1BP3
Taz	ENSMUSG00000009995	TAFAZZIN
Tbata	ENSMUSG00000020096	TBATA
Tbc1d1	ENSMUSG00000029174	TBC1D1
Tbc1d10a	ENSMUSG00000034412	TBC1D10A
Tbc1d10b	ENSMUSG00000042492	TBC1D10B
Tbc1d10c	ENSMUSG00000040247	TBC1D10C
Tbc1d12	ENSMUSG00000048720	TBC1D12
Tbc1d13	ENSMUSG00000039678	TBC1D13
Tbc1d14	ENSMUSG00000029192	TBC1D14
Tbc1d15	ENSMUSG00000020130	TBC1D15
Tbc1d16	ENSMUSG00000039976	TBC1D16
Tbc1d17	ENSMUSG00000038520	TBC1D17
Tbc1d19	ENSMUSG00000039178	TBC1D19
Tbc1d2	ENSMUSG00000039813	TBC1D2
Tbc1d20	ENSMUSG00000027465	TBC1D20
Tbc1d21	ENSMUSG00000036244	TBC1D21
Tbc1d22a	ENSMUSG00000051864	TBC1D22A
Tbc1d22b	ENSMUSG00000042203	TBC1D22B
Tbc1d23	ENSMUSG00000022749	TBC1D23
Tbc1d24	ENSMUSG00000036473	TBC1D24
Tbc1d25	ENSMUSG00000039201	TBC1D25
Tbc1d2b	ENSMUSG00000037410	TBC1D2B
Tbc1d30	ENSMUSG00000052302	TBC1D30
Tbc1d31	ENSMUSG00000022364	TBC1D31
Tbc1d32	ENSMUSG00000038122	TBC1D32
Tbc1d4	ENSMUSG00000033083	TBC1D4
Tbc1d5	ENSMUSG00000023923	TBC1D5
Tbc1d7	ENSMUSG00000021368	TBC1D7
Tbc1d8	ENSMUSG00000003134	TBC1D8
Tbc1d8b	ENSMUSG00000042473	TBC1D8B
Tbc1d9	ENSMUSG00000031709	TBC1D9
Tbc1d9b	ENSMUSG00000036644	TBC1D9B
Tbca	ENSMUSG00000042043	TBCA
Tbcb	ENSMUSG00000006095	TBCB
Tbcc	ENSMUSG00000036430	TBCC
Tbccd1	ENSMUSG00000004462	TBCCD1
Tbcd	ENSMUSG00000039230	TBCD
Tbce	ENSMUSG00000039233	TBCE
Tbcel	ENSMUSG00000037287	TBCEL-TECTA
Tbcel	ENSMUSG00000037287	TBCEL
Tbck	ENSMUSG00000028030	TBCK
Tbk1	ENSMUSG00000020115	TBK1
Tbkbp1	ENSMUSG00000038517	TBKBP1
Tbl1x	ENSMUSG00000025246	TBL1Y
Tbl1x	ENSMUSG00000025246	TBL1X
Tbl1xr1	ENSMUSG00000027630	TBL1XR1
Tbl2	ENSMUSG00000005374	TBL2
Tbl3	ENSMUSG00000040688	TBL3
Tbp	ENSMUSG00000014767	TBP
Tbpl1	ENSMUSG00000071359	TBPL1
Tbpl2	ENSMUSG00000061809	TBPL2
Tbr1	ENSMUSG00000035033	TBR1
Tbrg1	ENSMUSG00000011114	TBRG1
Tbrg4	ENSMUSG00000000384	TBRG4
Tbx1	ENSMUSG00000009097	TBX1
Tbx15	ENSMUSG00000027868	TBX15
Tbx18	ENSMUSG00000032419	TBX18
Tbx19	ENSMUSG00000026572	TBX19
Tbx2	ENSMUSG00000000093	TBX2
Tbx20	ENSMUSG00000031965	TBX20
Tbx21	ENSMUSG00000001444	TBX21
Tbx22	ENSMUSG00000031241	TBX22
Tbx3	ENSMUSG00000018604	TBX3
Tbx4	ENSMUSG00000000094	TBX4
Tbx5	ENSMUSG00000018263	TBX5
Tbx6	ENSMUSG00000030699	TBX6
Tbxa2r	ENSMUSG00000034881	TBXA2R
Tbxas1	ENSMUSG00000029925	TBXAS1
Tc2n	ENSMUSG00000021187	TC2N
Tcaf1	ENSMUSG00000036667	TCAF1
Tcaf2	ENSMUSG00000029851	TCAF2C
Tcaf2	ENSMUSG00000029851	TCAF2
Tcaim	ENSMUSG00000046603	TCAIM
Tcap	ENSMUSG00000007877	TCAP
Tcea1	ENSMUSG00000033813	TCEA1
Tcea2	ENSMUSG00000059540	TCEA2
Tcea3	ENSMUSG00000001604	TCEA3
Tceal1	ENSMUSG00000049536	TCEAL1
Tceal3	ENSMUSG00000044550	TCEAL3
Tceal3	ENSMUSG00000044550	TCEAL6
Tceal3	ENSMUSG00000044550	TCEAL5
Tceal5	ENSMUSG00000054034	TCEAL6
Tceal5	ENSMUSG00000054034	TCEAL5
Tceal5	ENSMUSG00000054034	TCEAL3
Tceal6	ENSMUSG00000031409	TCEAL5
Tceal6	ENSMUSG00000031409	TCEAL6
Tceal6	ENSMUSG00000031409	TCEAL3
Tceal7	ENSMUSG00000079428	TCEAL7
Tceal8	ENSMUSG00000051579	TCEAL8
Tceal9	ENSMUSG00000042712	TCEAL9
Tceanc	ENSMUSG00000051224	TCEANC
Tceanc2	ENSMUSG00000028619	TCEANC2
Tcerg1	ENSMUSG00000024498	TCERG1
Tcerg1l	ENSMUSG00000091002	TCERG1L
Tcf12	ENSMUSG00000032228	TCF12
Tcf15	ENSMUSG00000068079	TCF15
Tcf19	ENSMUSG00000050410	TCF19
Tcf20	ENSMUSG00000041852	TCF20
Tcf21	ENSMUSG00000045680	TCF21
Tcf23	ENSMUSG00000006642	TCF23
Tcf24	ENSMUSG00000099032	TCF24
Tcf25	ENSMUSG00000001472	TCF25
Tcf3	ENSMUSG00000020167	TCF3
Tcf4	ENSMUSG00000053477	TCF4
Tcf7	ENSMUSG00000000782	TCF7
Tcf7l1	ENSMUSG00000055799	TCF7L1
Tcf7l2	ENSMUSG00000024985	TCF7L2
Tcfl5	ENSMUSG00000038932	TCFL5
Tchh	ENSMUSG00000052415	TCHH
Tchhl1	ENSMUSG00000027908	TCHHL1
Tcim	ENSMUSG00000056313	TCIM
Tcirg1	ENSMUSG00000001750	TCIRG1
Tcl1	ENSMUSG00000041359	TCL1A
Tcl1b1	ENSMUSG00000066359	TCL1B
Tcl1b2	ENSMUSG00000060863	TCL1B
Tcl1b3	ENSMUSG00000068940	TCL1B
Tcl1b4	ENSMUSG00000079007	TCL1B
Tcl1b5	ENSMUSG00000000701	TCL1B
Tcn2	ENSMUSG00000020432	TCN2
Tcof1	ENSMUSG00000024613	TCOF1
Tcp1	ENSMUSG00000068039	TCP1
Tcp10a	ENSMUSG00000071322	TCP10L
Tcp10a	ENSMUSG00000071322	TCP10L2
Tcp10b	ENSMUSG00000055602	TCP10L
Tcp10b	ENSMUSG00000055602	TCP10L2
Tcp10c	ENSMUSG00000052469	TCP10L2
Tcp10c	ENSMUSG00000052469	TCP10L
Tcp11	ENSMUSG00000062859	TCP11
Tcp11l1	ENSMUSG00000027175	TCP11L1
Tcp11l2	ENSMUSG00000020034	TCP11L2
Tcp11x2	ENSMUSG00000058252	TCP11X2
Tcp11x2	ENSMUSG00000058252	TCP11X1
Tcta	ENSMUSG00000039461	TCTA
Tcte1	ENSMUSG00000023949	TCTE1
Tctn1	ENSMUSG00000038593	TCTN1
Tctn2	ENSMUSG00000118662	TCTN2
Tctn3	ENSMUSG00000025008	TCTN3
Tdg	ENSMUSG00000034674	TDG
Tdgf1	ENSMUSG00000032494	TDGF1
Tdgf1	ENSMUSG00000032494	TDGF1P3
Tdo2	ENSMUSG00000028011	TDO2
Tdp1	ENSMUSG00000021177	TDP1
Tdp2	ENSMUSG00000035958	TDP2
Tdpoz1	ENSMUSG00000094084	SPOP
Tdpoz2	ENSMUSG00000103362	SPOP
Tdpoz3	ENSMUSG00000058005	SPOP
Tdpoz4	ENSMUSG00000060256	SPOP
Tdpoz5	ENSMUSG00000094163	SPOP
Tdpoz6	ENSMUSG00000103350	SPOP
Tdpoz7	ENSMUSG00000095251	SPOP
Tdpoz8	ENSMUSG00000096879	SPOP
Tdpoz9	ENSMUSG00000094328	SPOP
Tdpoz9-ps1	ENSMUSG00000095822	SPOP
Tdrd1	ENSMUSG00000025081	TDRD1
Tdrd12	ENSMUSG00000030491	TDRD12
Tdrd3	ENSMUSG00000022019	TDRD3
Tdrd5	ENSMUSG00000060985	TDRD5
Tdrd6	ENSMUSG00000040140	TDRD6
Tdrd7	ENSMUSG00000035517	TDRD7
Tdrd9	ENSMUSG00000054003	TDRD9
Tdrkh	ENSMUSG00000041912	TDRKH
Tdrp	ENSMUSG00000050052	TDRP
Tead1	ENSMUSG00000055320	TEAD1
Tead2	ENSMUSG00000030796	TEAD2
Tead3	ENSMUSG00000002249	TEAD3
Tead4	ENSMUSG00000030353	TEAD4
Tec	ENSMUSG00000029217	TEC
Tecpr1	ENSMUSG00000066621	TECPR1
Tecpr2	ENSMUSG00000021275	TECPR2
Tecr	ENSMUSG00000031708	TECR
Tecrl	ENSMUSG00000049537	TECRL
Tecta	ENSMUSG00000037705	TECTA
Tectb	ENSMUSG00000024979	TECTB
Tedc1	ENSMUSG00000037466	TEDC1
Tedc2	ENSMUSG00000024118	TEDC2
Teddm1a	ENSMUSG00000047053	TEDDM1
Teddm1b	ENSMUSG00000043282	TEDDM1
Tef	ENSMUSG00000022389	TEF
Tefm	ENSMUSG00000046909	TEFM
Tek	ENSMUSG00000006386	TEK
Tekt1	ENSMUSG00000020799	TEKT1
Tekt2	ENSMUSG00000028845	TEKT2
Tekt3	ENSMUSG00000042189	TEKT3
Tekt4	ENSMUSG00000024175	MAFIP
Tekt4	ENSMUSG00000024175	TEKT4
Tekt5	ENSMUSG00000039179	TEKT5
Telo2	ENSMUSG00000024170	TELO2
Ten1	ENSMUSG00000020778	TEN1-CDK3
Ten1	ENSMUSG00000020778	TEN1
Tenm1	ENSMUSG00000016150	TENM1
Tenm2	ENSMUSG00000049336	TENM2
Tenm3	ENSMUSG00000031561	TENM3
Tenm4	ENSMUSG00000048078	TENM4
Tent2	ENSMUSG00000042167	TENT2
Tent4a	ENSMUSG00000034575	TENT4A
Tent4b	ENSMUSG00000036779	TENT4B
Tent5a	ENSMUSG00000032265	TENT5A
Tent5b	ENSMUSG00000046694	TENT5B
Tent5c	ENSMUSG00000044468	TENT5C
Tent5d	ENSMUSG00000073007	TENT5D
Tep1	ENSMUSG00000006281	TEP1
Tepp	ENSMUSG00000090206	TEPP
Tepsin	ENSMUSG00000025377	TEPSIN
Terb1	ENSMUSG00000052616	TERB1
Terb2	ENSMUSG00000027229	TERB2
Terf1	ENSMUSG00000025925	TERF1
Terf2	ENSMUSG00000031921	TERF2
Terf2ip	ENSMUSG00000033430	TERF2IP
Tert	ENSMUSG00000021611	TERT
Tes	ENSMUSG00000029552	TES
Tes3-ps	ENSMUSG00000113255	DCUN1D1
Tesc	ENSMUSG00000029359	TESC
Tescl	ENSMUSG00000055826	TESC
Tesk1	ENSMUSG00000028458	TESK1
Tesk2	ENSMUSG00000033985	TESK2
Tesl1	ENSMUSG00000068113	TES
Tesl2	ENSMUSG00000090102	TES
Tesmin	ENSMUSG00000024905	TESMIN
Tespa1	ENSMUSG00000034833	TESPA1
Tet1	ENSMUSG00000047146	TET1
Tet2	ENSMUSG00000040943	TET2
Tet3	ENSMUSG00000034832	TET3
Tex10	ENSMUSG00000028345	TEX10
Tex101	ENSMUSG00000062773	TEX101
Tex11	ENSMUSG00000009670	TEX11
Tex12	ENSMUSG00000032065	TEX12
Tex13a	ENSMUSG00000071686	TEX13B
Tex13b	ENSMUSG00000042386	TEX13B
Tex13c1	ENSMUSG00000078320	TEX13C
Tex13c1	ENSMUSG00000078320	TEX13D
Tex14	ENSMUSG00000010342	TEX14
Tex15	ENSMUSG00000009628	TEX15
Tex19.1	ENSMUSG00000039329	TEX19
Tex19.2	ENSMUSG00000039337	TEX19
Tex2	ENSMUSG00000040548	TEX2
Tex22	ENSMUSG00000012211	TEX22
Tex26	ENSMUSG00000029660	TEX26
Tex261	ENSMUSG00000014748	TEX261
Tex264	ENSMUSG00000040813	TEX264
Tex28	ENSMUSG00000062564	TEX28
Tex29	ENSMUSG00000031512	TEX29
Tex30	ENSMUSG00000026049	TEX30
Tex33	ENSMUSG00000062154	TEX33
Tex35	ENSMUSG00000026592	TEX35
Tex36	ENSMUSG00000030976	TEX36
Tex37	ENSMUSG00000051896	TEX37
Tex38	ENSMUSG00000044556	TEX38
Tex43	ENSMUSG00000032900	TEX43
Tex44	ENSMUSG00000036574	TEX44
Tex45	ENSMUSG00000040340	TEX45
Tex46	ENSMUSG00000036921	TEX46
Tex47	ENSMUSG00000040514	TEX47
Tex48	ENSMUSG00000058935	TEX48
Tex49	ENSMUSG00000022993	TEX49
Tex50	ENSMUSG00000049160	TEX50
Tex52	ENSMUSG00000079304	TEX52
Tex9	ENSMUSG00000090626	TEX9
Tfam	ENSMUSG00000003923	TFAM
Tfap2a	ENSMUSG00000021359	TFAP2A
Tfap2b	ENSMUSG00000025927	TFAP2B
Tfap2c	ENSMUSG00000028640	TFAP2C
Tfap2d	ENSMUSG00000042596	TFAP2D
Tfap2e	ENSMUSG00000042477	TFAP2E
Tfap4	ENSMUSG00000005718	TFAP4
Tfb1m	ENSMUSG00000036983	TFB1M
Tfb2m	ENSMUSG00000026492	TFB2M
Tfcp2	ENSMUSG00000009733	TFCP2
Tfcp2l1	ENSMUSG00000026380	TFCP2L1
Tfdp1	ENSMUSG00000038482	TFDP1
Tfdp2	ENSMUSG00000032411	TFDP2
Tfe3	ENSMUSG00000000134	TFE3
Tfeb	ENSMUSG00000023990	TFEB
Tfec	ENSMUSG00000029553	TFEC
Tff1	ENSMUSG00000024032	TFF1
Tff2	ENSMUSG00000024028	TFF2
Tff3	ENSMUSG00000024029	TFF3
Tfg	ENSMUSG00000022757	TFG
Tfip11	ENSMUSG00000029345	TFIP11
Tfpi	ENSMUSG00000027082	TFPI
Tfpi2	ENSMUSG00000029664	TFPI2
Tfpt	ENSMUSG00000006335	TFPT
Tfr2	ENSMUSG00000029716	TFR2
Tfrc	ENSMUSG00000022797	TFRC
Tg	ENSMUSG00000053469	TG
Tgds	ENSMUSG00000022130	TGDS
Tgfa	ENSMUSG00000029999	TGFA
Tgfb1	ENSMUSG00000002603	TGFB1
Tgfb1i1	ENSMUSG00000030782	TGFB1I1
Tgfb2	ENSMUSG00000039239	TGFB2
Tgfb3	ENSMUSG00000021253	TGFB3
Tgfbi	ENSMUSG00000035493	TGFBI
Tgfbr1	ENSMUSG00000007613	TGFBR1
Tgfbr2	ENSMUSG00000032440	TGFBR2
Tgfbr3	ENSMUSG00000029287	TGFBR3
Tgfbr3l	ENSMUSG00000089736	TGFBR3L
Tgfbrap1	ENSMUSG00000070939	TGFBRAP1
Tgif1	ENSMUSG00000047407	TGIF1
Tgif2	ENSMUSG00000062175	TGIF2
Tgif2lx1	ENSMUSG00000100133	TGIF2LY
Tgif2lx1	ENSMUSG00000100133	TGIF2LX
Tgif2lx2	ENSMUSG00000100194	TGIF2LX
Tgif2lx2	ENSMUSG00000100194	TGIF2LY
Tgm1	ENSMUSG00000022218	TGM1
Tgm2	ENSMUSG00000037820	TGM2
Tgm3	ENSMUSG00000027401	TGM3
Tgm4	ENSMUSG00000025787	TGM4
Tgm5	ENSMUSG00000053675	TGM5
Tgm6	ENSMUSG00000027403	TGM6
Tgm7	ENSMUSG00000079103	TGM7
Tgoln1	ENSMUSG00000056429	TGOLN2
Tgs1	ENSMUSG00000028233	TGS1
Th	ENSMUSG00000000214	TH
Thada	ENSMUSG00000024251	THADA
Thap1	ENSMUSG00000037214	THAP1
Thap11	ENSMUSG00000036442	THAP11
Thap3	ENSMUSG00000039759	THAP3
Thap4	ENSMUSG00000026279	THAP4
Thap7	ENSMUSG00000022760	THAP7
Thbd	ENSMUSG00000074743	THBD
Thbs1	ENSMUSG00000040152	THBS1
Thbs2	ENSMUSG00000023885	THBS2
Thbs3	ENSMUSG00000028047	THBS3
Thbs4	ENSMUSG00000021702	THBS4
Theg	ENSMUSG00000020317	THEG
Thegl	ENSMUSG00000029248	THEGL
Them4	ENSMUSG00000028145	THEM4
Them5	ENSMUSG00000028148	THEM5
Them6	ENSMUSG00000056665	THEM6
Themis	ENSMUSG00000049109	THEMIS
Themis2	ENSMUSG00000037731	THEMIS2
Thg1l	ENSMUSG00000011254	THG1L
Thnsl1	ENSMUSG00000048550	THNSL1
Thnsl2	ENSMUSG00000054474	THNSL2
Thoc1	ENSMUSG00000024287	THOC1
Thoc2	ENSMUSG00000037475	THOC2
Thoc2l	ENSMUSG00000097392	THOC2
Thoc3	ENSMUSG00000025872	THOC3
Thoc5	ENSMUSG00000034274	THOC5
Thoc6	ENSMUSG00000041319	THOC6
Thoc7	ENSMUSG00000053453	THOC7
Thop1	ENSMUSG00000004929	THOP1
Thpo	ENSMUSG00000022847	THPO
Thra	ENSMUSG00000058756	THRA
Thrap3	ENSMUSG00000043962	THRAP3
Thrb	ENSMUSG00000021779	THRB
Thrsp	ENSMUSG00000035686	THRSP
Thsd1	ENSMUSG00000031480	THSD1
Thsd4	ENSMUSG00000032289	THSD4
Thsd7a	ENSMUSG00000032625	THSD7A
Thsd7b	ENSMUSG00000042581	THSD7B
Thtpa	ENSMUSG00000045691	THTPA
Thumpd1	ENSMUSG00000030942	THUMPD1
Thumpd2	ENSMUSG00000024246	THUMPD2
Thumpd3	ENSMUSG00000030264	THUMPD3
Thy1	ENSMUSG00000032011	THY1
Thyn1	ENSMUSG00000035443	THYN1
Tia1	ENSMUSG00000071337	TIA1
Tial1	ENSMUSG00000030846	TIAL1
Tiam1	ENSMUSG00000002489	TIAM1
Tiam2	ENSMUSG00000023800	TIAM2
Ticam1	ENSMUSG00000047123	TICAM1
Ticrr	ENSMUSG00000046591	TICRR
Tie1	ENSMUSG00000033191	TIE1
Tifa	ENSMUSG00000046688	TIFA
Tifab	ENSMUSG00000049625	TIFAB
Tigar	ENSMUSG00000038028	TIGAR
Tigd2	ENSMUSG00000049232	TIGD2
Tigd3	ENSMUSG00000044390	TIGD3
Tigd4	ENSMUSG00000047819	TIGD4
Tigd5	ENSMUSG00000103906	TIGD5
Tigit	ENSMUSG00000071552	TIGIT
Timd2	ENSMUSG00000040413	HAVCR1
Timd4	ENSMUSG00000055546	TIMD4
Timeless	ENSMUSG00000039994	TIMELESS
Timm10	ENSMUSG00000027076	TIMM10
Timm13	ENSMUSG00000020219	TIMM13
Timm17a	ENSMUSG00000062580	TIMM17A
Timm17b	ENSMUSG00000031158	TIMM17B
Timm21	ENSMUSG00000024645	TIMM21
Timm22	ENSMUSG00000020843	TIMM22
Timm23	ENSMUSG00000013701	TIMM23
Timm29	ENSMUSG00000048429	TIMM29
Timm44	ENSMUSG00000002949	TIMM44
Timm50	ENSMUSG00000003438	TIMM50
Timm8a1	ENSMUSG00000048007	TIMM8A
Timm8a2	ENSMUSG00000071229	TIMM8A
Timm8b	ENSMUSG00000039016	TIMM8B
Timm9	ENSMUSG00000021079	TIMM9
Timmdc1	ENSMUSG00000002846	TIMMDC1
Timp1	ENSMUSG00000001131	TIMP1
Timp2	ENSMUSG00000017466	TIMP2
Timp3	ENSMUSG00000020044	TIMP3
Timp4	ENSMUSG00000030317	TIMP4
Tinag	ENSMUSG00000032357	TINAG
Tinagl1	ENSMUSG00000028776	TINAGL1
Tinf2	ENSMUSG00000007589	TINF2
Tiparp	ENSMUSG00000034640	TIPARP
Tipin	ENSMUSG00000032397	TIPIN
Tiprl	ENSMUSG00000040843	TIPRL
Tirap	ENSMUSG00000032041	TIRAP
Tjap1	ENSMUSG00000012296	TJAP1
Tjp1	ENSMUSG00000030516	TJP1
Tjp2	ENSMUSG00000024812	TJP2
Tjp3	ENSMUSG00000034917	TJP3
Tk1	ENSMUSG00000025574	TK1
Tk2	ENSMUSG00000035824	TK2
Tkfc	ENSMUSG00000034371	TKFC
Tkt	ENSMUSG00000021957	TKT
Tktl1	ENSMUSG00000031397	TKTL1
Tktl2	ENSMUSG00000025519	TKTL2
Tlcd1	ENSMUSG00000019437	TLCD1
Tlcd2	ENSMUSG00000038217	TLCD2
Tlcd3a	ENSMUSG00000069808	TLCD3A
Tlcd3b	ENSMUSG00000058966	TLCD3B
Tlcd4	ENSMUSG00000028132	TLCD4-RWDD3
Tlcd4	ENSMUSG00000028132	TLCD4
Tlcd5	ENSMUSG00000048503	TLCD5
Tldc2	ENSMUSG00000074628	TLDC2
Tle1	ENSMUSG00000008305	TLE1
Tle2	ENSMUSG00000034771	TLE2
Tle3	ENSMUSG00000032280	TLE3
Tle4	ENSMUSG00000024642	TLE4
Tle5	ENSMUSG00000054452	TLE5
Tle6	ENSMUSG00000034758	TLE6
Tle7	ENSMUSG00000095941	TLE7
Tlk1	ENSMUSG00000041997	TLK1
Tlk2	ENSMUSG00000020694	TLK2
