gene_name	gene_id
RNU7-128P	ENSG00000253056
KLRC2	ENSG00000205809
NDUFB1P1	ENSG00000231884
	ENSG00000254820
MIR4443	ENSG00000265483
CAMP	ENSG00000164047
OR52M1	ENSG00000197790
C11orf40	ENSG00000171987
OR5M13P	ENSG00000166693
OR5M1	ENSG00000255012
ZNF589	ENSG00000164048
OR5AM1P	ENSG00000255172
OR5M12P	ENSG00000197866
OR5AP1P	ENSG00000254795
OR51F2	ENSG00000176925
OR51F1	ENSG00000280021
OR1S1	ENSG00000280204
OR8K3	ENSG00000280314
OR8B3	ENSG00000284609
OR8B2	ENSG00000284680
OR10A3	ENSG00000170683
OR10A2	ENSG00000170790
OR5A1	ENSG00000172320
MRPS18AP1	ENSG00000229759
OR51G2	ENSG00000176893
	ENSG00000199476
ZNF891	ENSG00000214029
OR51A7	ENSG00000176895
OR52E4	ENSG00000180974
NME6	ENSG00000172113
OR5T1	ENSG00000181698
LMBR1L	ENSG00000139636
	ENSG00000256739
	ENSG00000255672
	ENSG00000256403
ART2BP	ENSG00000237408
ART2P	ENSG00000238048
	ENSG00000276109
	ENSG00000274664
LINC01537	ENSG00000227467
PDE2A-AS2	ENSG00000256633
KCNJ11	ENSG00000187486
OR4C6	ENSG00000181903
OR6A2	ENSG00000184933
OR51D1	ENSG00000197428
OR51E1	ENSG00000180785
	ENSG00000282199
FAM215A	ENSG00000267496
OR2AG2	ENSG00000188124
	ENSG00000267166
OR10S1	ENSG00000196248
	ENSG00000267420
OR10G8	ENSG00000234560
LINC01976	ENSG00000261514
PPY	ENSG00000108849
AIP	ENSG00000110711
WDSUB1	ENSG00000196151
OR51A4	ENSG00000205497
PYY	ENSG00000131096
DHCR7	ENSG00000172893
FCF1P2	ENSG00000228638
SPINK8	ENSG00000229453
NAGS	ENSG00000161653
MIR2115	ENSG00000252466
FBXW12	ENSG00000164049
EHBP1	ENSG00000115504
TMEM101	ENSG00000091947
RN7SL321P	ENSG00000277483
RILPL2	ENSG00000150977
ATRIP	ENSG00000164053
	ENSG00000221044
LSM12	ENSG00000161654
RPL6	ENSG00000089009
G6PC3	ENSG00000141349
NADSYN1	ENSG00000172890
	ENSG00000267638
RNU6-131P	ENSG00000212446
HROB	ENSG00000125319
CCNYL1	ENSG00000163249
ASB16	ENSG00000161664
ASB16-AS1	ENSG00000267080
PLEKHA5	ENSG00000052126
PRKAR2A	ENSG00000114302
SCN7A	ENSG00000136546
TMUB2	ENSG00000168591
ATXN7L3-AS1	ENSG00000267394
UBTF	ENSG00000108312
	ENSG00000280053
PLXNA1	ENSG00000114554
MIR6754	ENSG00000278349
	ENSG00000254924
KRTAP5-7	ENSG00000244411
KRTAP5-8	ENSG00000241233
KRTAP5-9	ENSG00000254997
	ENSG00000286948
KRTAP5-10	ENSG00000204572
	ENSG00000248903
KRTAP5-11	ENSG00000204571
ACTR2	ENSG00000138071
KRTAP5-14P	ENSG00000249387
OR7E87P	ENSG00000184055
UNC93B6	ENSG00000255562
PCP4L1	ENSG00000248485
OR7E4P	ENSG00000255261
CFAP126	ENSG00000188931
	ENSG00000255415
	ENSG00000284625
RRM2P2	ENSG00000236484
RNH1	ENSG00000023191
	ENSG00000283696
	ENSG00000288093
RNU6-481P	ENSG00000206921
	ENSG00000215840
	ENSG00000277882
	ENSG00000283317
RN7SL261P	ENSG00000277762
	ENSG00000227139
GJA5	ENSG00000265107
	ENSG00000274415
	ENSG00000234190
	ENSG00000223728
GJA8	ENSG00000121634
VRK2	ENSG00000028116
GPR89B	ENSG00000188092
RPL6P9	ENSG00000242390
RNA5SP143	ENSG00000252745
PLS1	ENSG00000120756
WNK1	ENSG00000060237
PLS1-AS1	ENSG00000239641
	ENSG00000288033
RN7SKP25	ENSG00000199319
	ENSG00000287045
	ENSG00000254739
LRRC56	ENSG00000161328
TRPC1	ENSG00000144935
MIR6782	ENSG00000275107
	ENSG00000275720
PDZK1P1	ENSG00000215859
DEAF1	ENSG00000177030
	ENSG00000276508
	ENSG00000275613
LHX1-DT	ENSG00000277268
	ENSG00000273059
LINC02804	ENSG00000274372
RNU1-129P	ENSG00000206791
RNVU1-7	ENSG00000206585
LHX1	ENSG00000273706
PDE4DIPP1	ENSG00000229828
RNU7-47P	ENSG00000251787
PCOLCE2	ENSG00000163710
PFN1P4	ENSG00000225080
ABHD17AP1	ENSG00000198658
RNU6-1211P	ENSG00000238382
LINC01745	ENSG00000225919
LINC01744	ENSG00000236497
SIPA1L2	ENSG00000116991
	ENSG00000276707
	ENSG00000277911
	ENSG00000277589
MIR2909	ENSG00000276326
	ENSG00000277579
	ENSG00000278638
	ENSG00000274308
HMGB1P24	ENSG00000275029
	ENSG00000276810
OR8J3	ENSG00000167822
STON1	ENSG00000243244
AATF	ENSG00000275700
RNU6-809P	ENSG00000207190
ERMN	ENSG00000136541
	ENSG00000200508
	ENSG00000240950
	ENSG00000284928
ROR1-AS1	ENSG00000223949
	ENSG00000243818
ABCC8	ENSG00000006071
GCGR	ENSG00000215644
MFN2	ENSG00000116688
PAQR9	ENSG00000188582
BOLL	ENSG00000152430
	ENSG00000241592
SATB1	ENSG00000182568
DNM1L	ENSG00000087470
MCRIP1	ENSG00000225663
CERS6	ENSG00000172292
	ENSG00000272477
RAD23BP1	ENSG00000236570
PPP1R27	ENSG00000182676
RNU6-138P	ENSG00000251761
UBA5	ENSG00000081307
	ENSG00000262831
	ENSG00000278876
	ENSG00000262413
CD8A	ENSG00000153563
ARHGDIA	ENSG00000141522
ITGB1BP1	ENSG00000119185
SATB1-AS1	ENSG00000228956
TMCO2	ENSG00000188800
	ENSG00000259943
ZMPSTE24	ENSG00000084073
	ENSG00000231296
COL9A2	ENSG00000049089
	ENSG00000263731
	ENSG00000263859
ALYREF	ENSG00000183684
IL17RC	ENSG00000163702
ANAPC11	ENSG00000141552
UBE2F	ENSG00000184182
	ENSG00000227311
SMAP2	ENSG00000084070
	ENSG00000213172
	ENSG00000284677
ZFP69B	ENSG00000187801
	ENSG00000260920
MPZ	ENSG00000158887
	ENSG00000255054
	ENSG00000228172
NPB	ENSG00000183979
MTFR1L	ENSG00000117640
PCYT2	ENSG00000185813
TBC1D30	ENSG00000111490
OR5H8	ENSG00000232535
CLLU1-AS1	ENSG00000205057
MTMR14	ENSG00000163719
CLLU1	ENSG00000257127
KRT19P2	ENSG00000216306
MIR492	ENSG00000283998
NR2C1	ENSG00000120798
	ENSG00000272478
AUNIP	ENSG00000127423
	ENSG00000236528
PAQR7	ENSG00000182749
	ENSG00000207302
STMN1	ENSG00000117632
DGKD	ENSG00000077044
SNRPFP2	ENSG00000229786
	ENSG00000223624
MIR3917	ENSG00000283938
RNU6-369P	ENSG00000199385
RNF220	ENSG00000187147
	ENSG00000257121
	ENSG00000237774
NDUFA12	ENSG00000184752
	ENSG00000287878
RNF10	ENSG00000022840
	ENSG00000249225
OR5AC4P	ENSG00000251090
POU5F1P7	ENSG00000248365
OR5H1	ENSG00000231192
OR5H14	ENSG00000236032
MIR5584	ENSG00000263381
TMEM53	ENSG00000126106
AAMP	ENSG00000127837
OR5H15	ENSG00000233412
OR5H5P	ENSG00000249321
OR5H3P	ENSG00000249975
OR5H4P	ENSG00000248507
OR5H7P	ENSG00000187900
OR5H6	ENSG00000230301
SIRT7	ENSG00000187531
ARMH1	ENSG00000198520
BRPF1	ENSG00000156983
WNT11	ENSG00000085741
RNU5F-1	ENSG00000199377
RNU5D-1	ENSG00000200169
KIF2C	ENSG00000142945
MFSD2B	ENSG00000205639
	ENSG00000254933
MAFG	ENSG00000197063
LINC02761	ENSG00000255362
	ENSG00000288623
THAP12	ENSG00000137492
SLC25A3	ENSG00000075415
DYNC1I2	ENSG00000077380
	ENSG00000264769
MAFG-DT	ENSG00000265688
PYCR1	ENSG00000183010
GVQW3	ENSG00000179240
LARS2	ENSG00000011376
	ENSG00000201756
	ENSG00000255135
EMSY	ENSG00000158636
RPS8	ENSG00000142937
SNORD55	ENSG00000264294
SNORD46	ENSG00000200913
SNORD38A	ENSG00000202031
SNORD38B	ENSG00000207421
SNORD38B	ENSG00000281859
RPS15AP11	ENSG00000234093
BEST4	ENSG00000142959
APAF1	ENSG00000120868
PLK3	ENSG00000173846
LARS2-AS1	ENSG00000232455
LIMD1	ENSG00000144791
CCR9	ENSG00000173585
BTBD19	ENSG00000222009
FLT1P1	ENSG00000229515
CCR1	ENSG00000163823
PTCH2	ENSG00000117425
UQCRC2P1	ENSG00000236736
CCR2	ENSG00000121807
CCR5AS	ENSG00000223552
CCR5	ENSG00000160791
CCRL2	ENSG00000121797
RNU5E-6P	ENSG00000202444
	ENSG00000226499
EIF2B3	ENSG00000070785
LINC02009	ENSG00000283646
FAM240A	ENSG00000283473
	ENSG00000288550
ATM	ENSG00000149311
	ENSG00000263585
MYADML2	ENSG00000185105
	ENSG00000235296
NOTUM	ENSG00000185269
	ENSG00000288720
LZTFL1	ENSG00000163818
RNA5SP47	ENSG00000253039
CCNB1IP1P1	ENSG00000229815
PPIAP35	ENSG00000232369
MRPS17P1	ENSG00000268949
HECTD3	ENSG00000126107
	ENSG00000264735
ACTG1	ENSG00000184009
UROD	ENSG00000126088
MTA3	ENSG00000057935
	ENSG00000288717
XCR1	ENSG00000173578
	ENSG00000288703
CCR3	ENSG00000183625
	ENSG00000288724
LTF	ENSG00000012223
OSTCP5	ENSG00000234315
NOL9	ENSG00000162408
OR5BA1P	ENSG00000255303
	ENSG00000255266
OR5AZ1P	ENSG00000180714
OR5BD1P	ENSG00000254749
CYCSP26	ENSG00000254601
RNU6-899P	ENSG00000200817
	ENSG00000254732
RNU6-731P	ENSG00000253022
	ENSG00000229519
TAS1R1	ENSG00000173662
ZBTB48	ENSG00000204859
CTNND1	ENSG00000198561
P4HB	ENSG00000185624
IDH1	ENSG00000138413
	ENSG00000288629
LRRC8C-DT	ENSG00000231999
	ENSG00000230735
LRRC8C	ENSG00000171488
	ENSG00000226394
ZBTB40-IT1	ENSG00000237200
EPHA8	ENSG00000070886
RTP3	ENSG00000163825
LRRC2	ENSG00000163827
MIR6127	ENSG00000276835
C1QA	ENSG00000173372
C1QC	ENSG00000159189
	ENSG00000240424
CREBL2	ENSG00000111269
RPL21P136	ENSG00000271215
	ENSG00000275963
C1QB	ENSG00000173369
GPR19	ENSG00000183150
	ENSG00000288718
MIR4684	ENSG00000265422
LGALS8-AS1	ENSG00000223776
	ENSG00000273058
	ENSG00000230325
ATP6V0A1	ENSG00000033627
	ENSG00000257004
HEATR1	ENSG00000119285
	ENSG00000256658
PID1	ENSG00000153823
APOLD1	ENSG00000178878
SERPINE2	ENSG00000135919
CRELD1	ENSG00000163703
MIR613	ENSG00000207983
STX8P1	ENSG00000270296
DDX47	ENSG00000213782
BABAM2	ENSG00000158019
	ENSG00000242329
CLIC1P1	ENSG00000231313
RPL12P33	ENSG00000244585
HNF1A-AS1	ENSG00000241388
RPSAP21	ENSG00000226498
HNF1A	ENSG00000135100
RPL35P1	ENSG00000237991
MT1HL1	ENSG00000244020
	ENSG00000288099
	ENSG00000225886
RNU6-949P	ENSG00000206767
CHMP1AP1	ENSG00000226662
RNU6-424P	ENSG00000207095
	ENSG00000287244
	ENSG00000231344
RPEP3	ENSG00000230833
STX12	ENSG00000117758
EIPR1	ENSG00000032389
	ENSG00000269971
	ENSG00000270031
RNU6-1245P	ENSG00000223062
	ENSG00000286433
PPP1R8	ENSG00000117751
SCARNA1	ENSG00000252947
THEMIS2	ENSG00000130775
UNC50	ENSG00000115446
MYO3B	ENSG00000071909
RPA2	ENSG00000117748
TUBG1	ENSG00000131462
ATP2A2	ENSG00000174437
CCR10	ENSG00000184451
	ENSG00000267042
CNTNAP1	ENSG00000108797
	ENSG00000223643
PDE4DIPP9	ENSG00000230239
MIR3675	ENSG00000263811
RNU1-5P	ENSG00000277234
	ENSG00000238142
	ENSG00000235241
RNU1-2	ENSG00000207005
	ENSG00000272426
MFAP2	ENSG00000117122
	ENSG00000267765
EZH1	ENSG00000108799
	ENSG00000286898
	ENSG00000226526
ATP13A2	ENSG00000159363
PPARG	ENSG00000132170
RN7SL769P	ENSG00000276956
PYM1	ENSG00000170473
PMEL	ENSG00000185664
AMER3	ENSG00000178171
SDHB	ENSG00000117118
SPAST	ENSG00000021574
PADI2	ENSG00000117115
MIR6780A	ENSG00000275273
	ENSG00000239671
	ENSG00000273650
HMGN2P15	ENSG00000214578
RAMP2-AS1	ENSG00000197291
RAMP2	ENSG00000131477
LINC02783	ENSG00000204362
	ENSG00000282843
PADI1	ENSG00000142623
VPS25	ENSG00000131475
CDK2	ENSG00000123374
	ENSG00000263015
PADI3	ENSG00000142619
	ENSG00000263300
	ENSG00000262905
	ENSG00000262708
RPS4XP17	ENSG00000244097
TLCD3A	ENSG00000167695
MIR3972	ENSG00000266634
	ENSG00000199459
	ENSG00000273264
	ENSG00000282057
GEMIN4	ENSG00000179409
	ENSG00000272691
	ENSG00000199934
	ENSG00000230285
CCN1	ENSG00000142871
DBIL5P	ENSG00000231784
GLOD4	ENSG00000167699
	ENSG00000226643
CICP13	ENSG00000234419
	ENSG00000276997
	ENSG00000257823
	ENSG00000273987
RNU6-791P	ENSG00000222399
GLIPR1L1	ENSG00000173401
	ENSG00000267305
HHIPL2	ENSG00000143512
GLIPR1L2	ENSG00000180481
PRKCD	ENSG00000163932
TAF1A	ENSG00000143498
ZAP70	ENSG00000115085
GLIPR1	ENSG00000139278
MRM3	ENSG00000171861
TAF1A-AS1	ENSG00000225265
TIGD1	ENSG00000221944
	ENSG00000257497
	ENSG00000262434
MIA3	ENSG00000154305
PKP4	ENSG00000144283
	ENSG00000277491
KRR1	ENSG00000111615
	ENSG00000262133
RFFL	ENSG00000092871
	ENSG00000257777
OR6C4	ENSG00000179626
	ENSG00000267618
LMNTD1	ENSG00000152936
	ENSG00000273687
	ENSG00000267457
	ENSG00000243423
RNU6-840P	ENSG00000253084
	ENSG00000252328
FNDC8	ENSG00000073598
	ENSG00000229399
	ENSG00000272750
AIDA	ENSG00000186063
NLE1	ENSG00000073536
	ENSG00000286531
HTRA2	ENSG00000115317
TKT	ENSG00000163931
	ENSG00000257009
BROX	ENSG00000162819
TRHDE-AS1	ENSG00000236333
H3P35	ENSG00000257287
CHCHD3P2	ENSG00000257723
	ENSG00000258235
CFAP36	ENSG00000163001
ERBB3	ENSG00000065361
UNC45B	ENSG00000141161
FAM177B	ENSG00000197520
	ENSG00000287684
NDUFB1P2	ENSG00000234523
	ENSG00000287338
DCP1A	ENSG00000272886
TLR5	ENSG00000187554
	ENSG00000251775
	ENSG00000236846
	ENSG00000226601
ERMAP	ENSG00000164010
UGP2	ENSG00000169764
	ENSG00000274967
SNORD38C	ENSG00000207109
	ENSG00000212608
	ENSG00000227224
	ENSG00000251987
	ENSG00000271916
CHDH	ENSG00000016391
IL17RB	ENSG00000056736
	ENSG00000267782
	ENSG00000266981
	ENSG00000267744
SLC35G3	ENSG00000164729
	ENSG00000228192
	ENSG00000266947
SLFN5	ENSG00000166750
ZNF691	ENSG00000164011
	ENSG00000271976
ACTR8	ENSG00000113812
TRHDE	ENSG00000072657
	ENSG00000267364
	ENSG00000233708
MKRN8P	ENSG00000237090
ATP6V1E1P1	ENSG00000225099
ATP6V0CP4	ENSG00000284138
SLC2A1-AS1	ENSG00000227533
	ENSG00000283973
RAD51D	ENSG00000185379
RNU6-880P	ENSG00000207256
	ENSG00000283136
	ENSG00000277513
DISP1	ENSG00000154309
SELENOK	ENSG00000113811
HAUS4P1	ENSG00000226967
GORAB-AS1	ENSG00000231407
CACNA1D	ENSG00000157388
GORAB	ENSG00000120370
ABCC9	ENSG00000069431
GAPDHP58	ENSG00000229570
HSD3B1	ENSG00000203857
GAPDHP32	ENSG00000226443
HSD3BP3	ENSG00000249798
GAPDHP27	ENSG00000239873
HSD3BP4	ENSG00000203855
GAPDHP33	ENSG00000240244
LINC00622	ENSG00000260941
HSD3BP5	ENSG00000198857
ZNF697	ENSG00000143067
HMGCS2	ENSG00000134240
UBBP3	ENSG00000223962
KIF5C-AS1	ENSG00000231079
RPS20P13	ENSG00000228848
USP8P2	ENSG00000226340
REG4	ENSG00000134193
	ENSG00000286167
TXNP5	ENSG00000228236
	ENSG00000282836
CCDC150	ENSG00000144395
NBPF7	ENSG00000215864
PFN1P9	ENSG00000227205
NOTCH2P1	ENSG00000226446
ADAM30	ENSG00000134249
PHGDH	ENSG00000092621
KANSL1	ENSG00000120071
	ENSG00000252923
GTF3C3	ENSG00000119041
OR6C7P	ENSG00000257757
OR6C75	ENSG00000187857
OR6C71P	ENSG00000203408
OR6C66P	ENSG00000233606
OR6C73P	ENSG00000257414
PHC1P1	ENSG00000179899
OR6C76	ENSG00000185821
PKP2	ENSG00000057294
C2orf66	ENSG00000187944
	ENSG00000280176
PGAP1	ENSG00000197121
ASS1P14	ENSG00000257316
	ENSG00000257435
OR6C69P	ENSG00000213451
OR6C72P	ENSG00000205331
OR6C6	ENSG00000188324
OR6C5P	ENSG00000230307
OR6C1	ENSG00000205330
ANP32D	ENSG00000139223
C12orf54	ENSG00000177627
INSRR	ENSG00000027644
	ENSG00000258121
RPS10P20	ENSG00000240443
	ENSG00000197376
OR8S1	ENSG00000284723
OR5BS1P	ENSG00000198678
LALBA	ENSG00000167531
RN7SL831P	ENSG00000241992
NDUFS5P2	ENSG00000234226
RPL7P9	ENSG00000137970
RN7SKP270	ENSG00000223229
	ENSG00000285698
NGF-AS1	ENSG00000228035
	ENSG00000287103
	ENSG00000226973
	ENSG00000274468
LRRC47	ENSG00000130764
	ENSG00000257870
NEUROD4	ENSG00000123307
VPS53	ENSG00000141252
OR9K1P	ENSG00000196534
	ENSG00000257350
OR9K2	ENSG00000170605
OR9R1P	ENSG00000224622
RN7SL574P	ENSG00000266075
	ENSG00000272153
	ENSG00000230026
	ENSG00000285177
FGD4	ENSG00000139132
HNRNPA3P15	ENSG00000225636
RPL4P7	ENSG00000224442
IL1R1	ENSG00000115594
TBCE	ENSG00000284770
FANCD2	ENSG00000144554
IL1R1-AS1	ENSG00000226925
IL1RL2	ENSG00000115598
	ENSG00000271370
FAM183DP	ENSG00000205716
DUSP16	ENSG00000111266
IL1RL1	ENSG00000115602
	ENSG00000255670
	ENSG00000241352
RPL13AP20	ENSG00000234498
GPRC5A	ENSG00000013588
MIR614	ENSG00000283759
GPRC5D-AS1	ENSG00000247498
SDR42E1P5	ENSG00000236785
IL18RAP	ENSG00000115607
GPRC5D	ENSG00000111291
	ENSG00000256011
	ENSG00000221611
HEBP1	ENSG00000013583
HTR7P1	ENSG00000183935
	ENSG00000278255
CACNA1C-AS4	ENSG00000256025
FGF12	ENSG00000114279
CACNA1C-IT3	ENSG00000256721
	ENSG00000285555
	ENSG00000285734
MIR4772	ENSG00000264764
	ENSG00000236525
CACNA1C-AS3	ENSG00000256769
	ENSG00000234389
	ENSG00000203648
SLC9A4	ENSG00000180251
CACNA1C-AS2	ENSG00000256271
CACNA1C-AS1	ENSG00000246627
	ENSG00000258204
	ENSG00000257458
RNA5SP366	ENSG00000202324
	ENSG00000258039
FAM71C	ENSG00000180219
	ENSG00000287675
	ENSG00000241962
MIR6083	ENSG00000276656
RNU6-143P	ENSG00000252751
	ENSG00000260391
UMPS	ENSG00000114491
LIPT1	ENSG00000144182
ANKS1B	ENSG00000185046
	ENSG00000273155
OR52I2	ENSG00000226288
MITD1	ENSG00000158411
OR51A9P	ENSG00000180723
OR51E2	ENSG00000167332
RPS21P1	ENSG00000229795
MTCYBP14	ENSG00000238236
MTND6P14	ENSG00000235638
MTND5P19	ENSG00000231199
MTND4P10	ENSG00000226663
MTND4LP21	ENSG00000231582
MTND3P8	ENSG00000232714
MTCO3P46	ENSG00000235761
OR51C1P	ENSG00000197674
	ENSG00000270710
	ENSG00000227236
OR10G4	ENSG00000254737
DMBX1	ENSG00000197587
OR10A6	ENSG00000279000
	ENSG00000284738
MEN1	ENSG00000133895
DENND4B	ENSG00000198837
MRPL30	ENSG00000185414
LYG2	ENSG00000185674
MIR544B	ENSG00000265981
	ENSG00000242199
ITGB5	ENSG00000082781
LYG1	ENSG00000144214
CRTC2	ENSG00000160741
TXNDC9	ENSG00000115514
	ENSG00000256734
LDHAL6A	ENSG00000166800
LINC01877	ENSG00000238217
ITGB5-AS1	ENSG00000244286
	ENSG00000280042
	ENSG00000276626
ENO1P3	ENSG00000243986
MUC13	ENSG00000173702
SEPHS1P6	ENSG00000213938
TSG101	ENSG00000074319
	ENSG00000232732
MIR6737	ENSG00000276584
	ENSG00000282386
	ENSG00000273026
CREB3L4	ENSG00000143578
	ENSG00000288713
PDHA1P1	ENSG00000270772
PPIAP16	ENSG00000213509
FLNB	ENSG00000136068
	ENSG00000227004
RN7SL717P	ENSG00000240302
C2orf69	ENSG00000178074
TYW5	ENSG00000162971
YWHABP2	ENSG00000256464
	ENSG00000256588
	ENSG00000256361
UEVLD	ENSG00000151116
JTB	ENSG00000143543
MAIP1	ENSG00000162972
FTCDNL1	ENSG00000226124
MIR1301	ENSG00000221445
ARNILA	ENSG00000235072
	ENSG00000285641
ARL6IP4	ENSG00000182196
	ENSG00000272654
DTNB	ENSG00000138101
RAB13	ENSG00000143545
ARL16	ENSG00000214087
	ENSG00000274589
SPTY2D1OS	ENSG00000247595
RNF157	ENSG00000141576
RPS27	ENSG00000177954
	ENSG00000279837
SPTY2D1	ENSG00000179119
	ENSG00000231416
RNU6-179P	ENSG00000200220
RPS7P2	ENSG00000231837
MIR5698	ENSG00000263987
C1orf52	ENSG00000162642
SRSF3P1	ENSG00000257043
	ENSG00000223254
BCL10	ENSG00000142867
CDON	ENSG00000064309
	ENSG00000223653
SLC2A1	ENSG00000117394
ATP5MGP6	ENSG00000267376
ATF4P3	ENSG00000228218
UBALD2	ENSG00000185262
KDM6B	ENSG00000132510
PRKAG1	ENSG00000181929
CEP104	ENSG00000116198
	ENSG00000274712
KRTAP16-1	ENSG00000212657
KRTAP17-1	ENSG00000186860
TBC1D3P7	ENSG00000233014
	ENSG00000108516
KRT33A	ENSG00000006059
KRT33B	ENSG00000131738
KRT31	ENSG00000094796
CDKN1C	ENSG00000129757
	ENSG00000234859
	ENSG00000246250
KRT41P	ENSG00000225438
KRT37	ENSG00000108417
	ENSG00000283375
	ENSG00000267009
ALKBH3	ENSG00000166199
CDKN1B	ENSG00000111276
DTNB-AS1	ENSG00000224220
PRKAR1A	ENSG00000108946
	ENSG00000201160
	ENSG00000236145
TFCP2L1	ENSG00000115112
ERP29	ENSG00000089248
CLASP1	ENSG00000074054
DFFB	ENSG00000169598
	ENSG00000274227
NAA25	ENSG00000111300
SEC14L1P1	ENSG00000213693
ALKBH3-AS1	ENSG00000244926
	ENSG00000254409
C11orf96	ENSG00000187479
	ENSG00000244953
ACCSL	ENSG00000205126
OR13Z1P	ENSG00000226653
	ENSG00000207209
OR13Z2P	ENSG00000272443
OR13Z3P	ENSG00000272480
	ENSG00000288626
ACP6	ENSG00000162836
ACCS	ENSG00000110455
MIR3657	ENSG00000266370
	ENSG00000258323
	ENSG00000207080
	ENSG00000231791
KALRN	ENSG00000160145
RN7SL654P	ENSG00000244568
	ENSG00000200688
C1orf21-DT	ENSG00000271387
TRAFD1	ENSG00000135148
C1orf21	ENSG00000116667
	ENSG00000255165
ALX4	ENSG00000052850
FAM20A	ENSG00000108950
TRIM43B	ENSG00000144010
	ENSG00000230470
	ENSG00000232036
	ENSG00000238162
	ENSG00000285847
	ENSG00000223917
	ENSG00000237308
EXT2	ENSG00000151348
	ENSG00000224719
	ENSG00000286378
TRIM64FP	ENSG00000226185
	ENSG00000215381
LINC01355	ENSG00000261326
	ENSG00000272913
	ENSG00000284726
	ENSG00000229689
ZNF436	ENSG00000125945
	ENSG00000236431
	ENSG00000273305
	ENSG00000233037
OR7E102P	ENSG00000168992
ZNF436-AS1	ENSG00000249087
TRIM51JP	ENSG00000232717
	ENSG00000274028
	ENSG00000230083
	ENSG00000201405
	ENSG00000271420
TRIM43	ENSG00000144015
TCEA3	ENSG00000204219
	ENSG00000236026
	ENSG00000200135
MIR6861	ENSG00000283793
	ENSG00000271003
	ENSG00000257494
	ENSG00000270193
RN7SKP71	ENSG00000201428
RPL7AP60	ENSG00000213152
UBTFL3	ENSG00000204699
	ENSG00000275497
	ENSG00000257658
	ENSG00000235959
	ENSG00000236750
	ENSG00000225979
NPM1P46	ENSG00000213104
HECTD4	ENSG00000173064
SF3B1	ENSG00000115524
	ENSG00000267461
	ENSG00000232482
ARSG	ENSG00000141337
	ENSG00000285779
B3GALNT2	ENSG00000162885
APOOP2	ENSG00000240902
POU1F1	ENSG00000064835
AMZ2	ENSG00000196704
	ENSG00000270780
	ENSG00000282048
	ENSG00000232895
MRPL57P1	ENSG00000273698
	ENSG00000273112
HSPA6	ENSG00000173110
RPS23P10	ENSG00000224203
	ENSG00000224515
	ENSG00000284624
FCGR2C	ENSG00000244682
	ENSG00000284660
	ENSG00000272840
	ENSG00000239804
MIR548I1	ENSG00000221737
RPS3AP14	ENSG00000242229
	ENSG00000287617
SNRPCP11	ENSG00000241346
LINC02614	ENSG00000241288
	ENSG00000202434
RNU6-1029P	ENSG00000206836
COQ10B	ENSG00000115520
C1RL	ENSG00000139178
ENPP7P4	ENSG00000241278
HSPA7	ENSG00000225217
	ENSG00000248787
RPS23P9	ENSG00000231586
FCGR3B	ENSG00000162747
FAM86JP	ENSG00000171084
FAM111A	ENSG00000166801
HSPE1	ENSG00000115541
	ENSG00000241439
ROPN1B	ENSG00000114547
HSPE1-MOB4	ENSG00000270757
SPTBN2	ENSG00000173898
	ENSG00000202332
	ENSG00000283587
LINC02371	ENSG00000274659
IQSEC3P1	ENSG00000256902
	ENSG00000255669
MOB4	ENSG00000115540
TMEM94	ENSG00000177728
FCGR2B	ENSG00000072694
	ENSG00000248607
	ENSG00000242103
	ENSG00000287022
POLQ	ENSG00000051341
CACNA1C	ENSG00000151067
RPL7AP11	ENSG00000242445
ARGFX	ENSG00000186103
FBXO40	ENSG00000163833
SRGAP3-AS4	ENSG00000235830
	ENSG00000254485
PGAM1P4	ENSG00000214041
THUMPD3-AS1	ENSG00000206573
	ENSG00000231699
	ENSG00000287858
CCDC173	ENSG00000154479
	ENSG00000254900
RPL27A	ENSG00000166441
	ENSG00000234211
RPL31P11	ENSG00000213075
	ENSG00000226072
FCGR2A	ENSG00000143226
PHOSPHO2	ENSG00000144362
THUMPD3	ENSG00000134077
KLHL23	ENSG00000213160
SNORA3A	ENSG00000200983
SNORA3B	ENSG00000212607
	ENSG00000254665
MMP3	ENSG00000149968
PROK1	ENSG00000143125
	ENSG00000206961
PTCHD3P2	ENSG00000231550
CYB5AP2	ENSG00000214369
	ENSG00000270380
	ENSG00000282887
SSB	ENSG00000138385
	ENSG00000283999
CYMP	ENSG00000240194
SETD5	ENSG00000168137
MMP12	ENSG00000262406
CYMP-AS1	ENSG00000235407
KCNA10	ENSG00000143105
	ENSG00000259834
KCNA3	ENSG00000177272
BOLA3P1	ENSG00000255469
	ENSG00000199710
NRBF2P3	ENSG00000237415
RNU7-159P	ENSG00000238562
OR11I1P	ENSG00000232791
MIR6785	ENSG00000284595
MMP13	ENSG00000137745
CASKIN2	ENSG00000177303
KCNA2	ENSG00000177301
CFAP73	ENSG00000186710
METTL5	ENSG00000138382
C2CD5	ENSG00000111731
LINC02774	ENSG00000226828
	ENSG00000279774
	ENSG00000229960
	ENSG00000286486
RN7SL148P	ENSG00000244066
	ENSG00000237759
	ENSG00000287531
ZBTB18	ENSG00000179456
RUSC1-AS1	ENSG00000225855
	ENSG00000276521
	ENSG00000239861
RUSC1	ENSG00000160753
DCUN1D5	ENSG00000137692
TSEN54	ENSG00000182173
NSA2P5	ENSG00000227176
RNU6-1006P	ENSG00000252807
